start_time,end_time,id,val
2019-10-28 05:28:22.799206,2019-10-28 05:36:32.382733,23,1
2019-10-28 22:27:27.534926,2019-10-28 22:34:30.318910,23,1
2019-10-29 06:44:42.994143,2019-10-29 06:52:58.006580,23,1
2019-10-29 22:14:51.771653,2019-10-29 22:21:49.403598,23,1
2019-10-30 06:42:10.230677,2019-10-30 06:49:29.210676,23,1
2019-10-30 06:50:41.321261,2019-10-30 06:50:46.498769,23,1
2019-10-30 22:19:25.770869,2019-10-30 22:28:49.375986,23,1
2019-10-31 06:37:14.143291,2019-10-31 06:47:58.198574,23,1
2019-10-31 21:26:58.336721,2019-10-31 21:32:07.917048,23,1
2019-11-01 06:19:16.852458,2019-11-01 06:21:30.917401,23,1
2019-11-01 07:52:46.198911,2019-11-01 08:20:56.652682,23,1
2019-11-01 09:16:41.754478,2019-11-01 09:55:57.946396,23,1
2019-11-01 22:49:51.350267,2019-11-01 22:57:04.349133,23,1
2019-11-01 22:57:09.515725,2019-11-01 23:01:17.087959,23,1
2019-11-02 18:06:12.774172,2019-11-02 18:06:28.221293,23,1
2019-11-02 22:55:09.695205,2019-11-02 23:00:29.834984,23,1
2019-11-03 19:09:26.442075,2019-11-03 19:10:07.652407,23,1
2019-11-03 22:27:48.580885,2019-11-03 22:34:35.878208,23,1
2019-11-04 06:21:00.554658,2019-11-04 06:32:46.999114,23,1
2019-11-04 22:27:17.081576,2019-11-04 22:34:46.335694,23,1
2019-11-05 06:26:08.545792,2019-11-05 06:37:44.557291,23,1
2019-11-05 22:08:21.122531,2019-11-05 22:14:58.011130,23,1
2019-11-06 06:25:54.796080,2019-11-06 06:32:35.695789,23,1
2019-11-06 17:21:39.874629,2019-11-06 17:22:21.237631,23,1
2019-11-06 22:50:55.035972,2019-11-06 22:55:34.119920,23,1
2019-11-07 06:40:02.310895,2019-11-07 06:50:15.929389,23,1
2019-11-07 22:30:37.713597,2019-11-07 22:35:21.083652,23,1
2019-11-07 22:45:03.454780,2019-11-07 22:49:21.207781,23,1
2019-11-08 06:37:28.894391,2019-11-08 06:42:17.414006,23,1
2019-11-08 06:42:22.549439,2019-11-08 06:46:40.372417,23,1
2019-11-08 22:12:24.356832,2019-11-08 22:20:41.059354,23,1
2019-11-09 23:32:03.476611,2019-11-09 23:36:47.031538,23,1
2019-11-10 15:24:21.659956,2019-11-10 15:24:26.826520,23,1
2019-11-10 16:27:05.024053,2019-11-10 16:36:41.742806,23,1
2019-11-10 22:46:41.812851,2019-11-10 22:55:01.284524,23,1
2019-11-10 22:55:11.585460,2019-11-10 22:55:16.803692,23,1
2019-11-11 06:08:12.490445,2019-11-11 06:18:30.590099,23,1
2019-11-11 06:41:09.866645,2019-11-11 06:44:51.292962,23,1
2019-11-11 06:54:27.870861,2019-11-11 06:56:05.627169,23,1
2019-11-11 22:56:46.032324,2019-11-11 22:57:01.464478,23,1
2019-11-11 22:57:06.632687,2019-11-11 23:02:56.860686,23,1
2019-11-12 06:12:42.961283,2019-11-12 06:32:11.724067,23,1
2019-11-12 07:12:52.921379,2019-11-12 07:16:03.553464,23,1
2019-11-12 21:20:40.641023,2019-11-12 21:25:08.388895,23,1
2019-11-12 21:33:43.197825,2019-11-12 21:38:57.590172,23,1
2019-11-13 05:20:10.920681,2019-11-13 05:26:26.871148,23,1
2019-11-13 06:00:57.363380,2019-11-13 06:02:30.044580,23,1
2019-11-13 19:41:16.937784,2019-11-13 19:42:54.883183,23,1
2019-11-13 22:07:48.097342,2019-11-13 22:13:17.483708,23,1
2019-11-14 06:36:11.027115,2019-11-14 06:45:53.128512,23,1
2019-11-14 07:54:43.471521,2019-11-14 08:10:00.143087,23,1
2019-11-14 21:56:53.453052,2019-11-14 22:29:40.459416,23,1
2019-11-15 06:19:49.655426,2019-11-15 06:29:21.561753,23,1
2019-11-15 08:42:29.275030,2019-11-15 09:42:08.949121,23,1
2019-11-15 18:21:56.282613,2019-11-15 18:25:11.946597,23,1
2019-11-15 23:59:18.814530,2019-11-16 00:04:33.867509,23,1
2019-11-16 22:03:25.358366,2019-11-16 22:10:58.568086,23,1
2019-11-17 21:47:12.314187,2019-11-17 21:56:13.129714,23,1
2019-11-18 06:09:53.782728,2019-11-18 06:32:59.187682,23,1
2019-11-18 08:56:56.552214,2019-11-18 09:05:16.264571,23,1
2019-11-18 21:56:42.410957,2019-11-18 22:07:00.273099,23,1
2019-11-19 06:41:04.003372,2019-11-19 06:48:57.689328,23,1
2019-11-19 18:01:50.070499,2019-11-19 18:04:45.370792,23,1
2019-11-19 22:19:27.875984,2019-11-19 22:26:55.633031,23,1
2019-11-20 06:43:49.353546,2019-11-20 06:53:00.784707,23,1
2019-11-20 06:53:57.276399,2019-11-20 06:54:43.642971,23,1
2019-11-20 22:14:34.057400,2019-11-20 22:19:37.800135,23,1
2019-11-21 06:16:47.970659,2019-11-21 06:26:14.196547,23,1
2019-11-21 09:06:59.003713,2019-11-21 09:23:11.831919,23,1
2019-11-21 18:13:00.564093,2019-11-21 18:13:52.043688,23,1
2019-11-21 22:25:22.546016,2019-11-21 22:35:45.845836,23,1
2019-11-22 06:41:36.608314,2019-11-22 06:53:38.090293,23,1
2019-11-22 09:19:27.974885,2019-11-22 09:19:33.110323,23,1
2019-11-22 09:19:43.406809,2019-11-22 10:21:01.174878,23,1
2019-11-22 19:21:46.229558,2019-11-22 19:25:58.898715,23,1
2019-11-23 00:23:47.075099,2019-11-23 00:29:11.641159,23,1
2019-11-23 08:32:12.409688,2019-11-23 08:36:25.303465,23,1
2019-11-23 17:41:53.352642,2019-11-23 17:52:21.674927,23,1
2019-11-23 17:52:37.135845,2019-11-23 17:52:47.431582,23,1
2019-11-23 22:13:47.496918,2019-11-23 22:20:54.947948,23,1
2019-11-24 19:39:21.145263,2019-11-24 19:39:26.301566,23,1
2019-11-24 22:13:05.432762,2019-11-24 22:20:54.088892,23,1
2019-11-25 06:39:01.381005,2019-11-25 06:51:33.222290,23,1
2019-11-25 06:51:38.384772,2019-11-25 06:53:00.771522,23,1
2019-11-25 21:01:25.994344,2019-11-25 21:03:29.635079,23,1
2019-11-25 21:04:05.712671,2019-11-25 21:04:16.019949,23,1
2019-11-25 22:19:13.069699,2019-11-25 22:26:04.865802,23,1
2019-11-26 06:33:01.781757,2019-11-26 06:42:59.215233,23,1
2019-11-26 08:59:38.757805,2019-11-26 09:02:43.964515,23,1
2019-11-26 20:51:30.882989,2019-11-26 20:54:46.437507,23,1
2019-11-26 22:18:12.468651,2019-11-26 22:24:54.463562,23,1
2019-11-27 06:40:54.988526,2019-11-27 06:50:16.110911,23,1
2019-11-27 08:35:34.867399,2019-11-27 08:47:15.425873,23,1
2019-11-27 22:28:35.701518,2019-11-27 22:35:43.074470,23,1
2019-11-28 05:56:45.110100,2019-11-28 06:05:40.798278,23,1
2019-11-28 07:59:14.740386,2019-11-28 08:18:44.009470,23,1
2019-11-28 22:59:38.935907,2019-11-28 23:05:13.758473,23,1
2019-11-29 07:13:00.430879,2019-11-29 07:15:19.389446,23,1
2019-11-29 07:48:17.288584,2019-11-29 07:51:12.192063,23,1
2019-11-29 07:51:17.337362,2019-11-29 07:55:24.698314,23,1
2019-11-29 22:05:50.351438,2019-11-29 22:13:18.338871,23,1
2019-11-30 07:10:56.385670,2019-11-30 07:11:58.081635,23,1
2019-11-30 16:09:12.353022,2019-11-30 16:09:33.011915,23,1
2019-11-30 22:28:16.736528,2019-11-30 22:30:51.040787,23,1
2019-11-30 22:39:46.634696,2019-11-30 22:46:28.089052,23,1
2019-12-01 08:12:39.956607,2019-12-01 08:12:45.118975,23,1
2019-12-01 22:11:29.507182,2019-12-01 22:16:54.089659,23,1
2019-12-01 22:16:59.238527,2019-12-01 22:19:28.632471,23,1
2019-12-02 06:38:14.949402,2019-12-02 06:47:15.528807,23,1
2019-12-02 08:40:50.695829,2019-12-02 08:52:41.552146,23,1
2019-12-02 22:28:24.227175,2019-12-02 22:33:53.924407,23,1
2019-12-03 06:03:42.316581,2019-12-03 06:12:11.989642,23,1
2019-12-03 08:01:28.396313,2019-12-03 08:25:09.381497,23,1
2019-12-03 18:15:47.542062,2019-12-03 18:16:23.591109,23,1
2019-12-03 21:59:19.922713,2019-12-03 22:11:46.913216,23,1
2019-12-04 06:34:48.877843,2019-12-04 06:44:20.491839,23,1
2019-12-04 17:38:16.850011,2019-12-04 18:09:20.587831,23,1
2019-12-04 18:09:36.046110,2019-12-04 18:09:41.164101,23,1
2019-12-04 20:07:58.262333,2019-12-04 20:08:18.879093,23,1
2019-12-04 20:53:43.763039,2019-12-04 21:33:58.763536,23,1
2019-12-05 06:00:45.748253,2019-12-05 06:08:18.981727,23,1
2019-12-05 06:08:24.114980,2019-12-05 06:12:46.647292,23,1
2019-12-05 06:13:02.113388,2019-12-05 06:13:33.027650,23,1
2019-12-05 08:10:38.630089,2019-12-05 08:11:24.985335,23,1
2019-12-05 08:11:30.137394,2019-12-05 08:29:41.871405,23,1
2019-12-05 20:55:40.475023,2019-12-05 21:00:59.771506,23,1
2019-12-05 22:28:47.714510,2019-12-05 22:35:44.591386,23,1
2019-12-06 06:45:57.506642,2019-12-06 06:55:13.606108,23,1
2019-12-06 07:01:13.824998,2019-12-06 07:02:15.655677,23,1
2019-12-06 07:02:25.911750,2019-12-06 07:02:31.060234,23,1
2019-12-06 08:59:30.036297,2019-12-06 09:10:44.796030,23,1
2019-12-06 11:38:59.620541,2019-12-06 12:36:51.742693,23,1
2019-12-06 21:42:25.676527,2019-12-06 22:57:53.587267,23,1
2019-12-06 23:15:44.771134,2019-12-06 23:16:20.853453,23,1
2019-12-07 07:02:32.192147,2019-12-07 07:05:16.863300,23,1
2019-12-07 10:13:53.374890,2019-12-07 10:13:58.527170,23,1
2019-12-07 17:23:37.255103,2019-12-07 17:25:51.106674,23,1
2019-12-07 19:41:29.076988,2019-12-07 19:41:44.557023,23,1
2019-12-07 22:38:11.557806,2019-12-07 22:43:46.270007,23,1
2019-12-07 23:00:05.532634,2019-12-07 23:03:26.251566,23,1
2019-12-08 07:44:00.000214,2019-12-08 07:51:43.738734,23,1
2019-12-08 09:10:01.665719,2019-12-08 09:10:06.798032,23,1
2019-12-08 13:06:28.532092,2019-12-08 13:14:58.403517,23,1
2019-12-08 18:53:50.969938,2019-12-08 18:53:56.132492,23,1
2019-12-08 18:54:01.248668,2019-12-08 18:57:21.844332,23,1
2019-12-08 22:13:42.158437,2019-12-08 22:22:38.114199,23,1
2019-12-08 22:24:46.912515,2019-12-08 22:24:57.199225,23,1
2019-12-09 06:25:52.969023,2019-12-09 06:37:58.938787,23,1
2019-12-09 21:45:42.360192,2019-12-09 21:54:33.345096,23,1
2019-12-10 07:24:55.760596,2019-12-10 07:35:13.995765,23,1
2019-12-10 20:02:17.783394,2019-12-10 20:03:35.049445,23,1
2019-12-10 21:19:46.737590,2019-12-10 21:22:47.070489,23,1
2019-12-10 22:26:50.421770,2019-12-10 22:33:01.284733,23,1
2019-12-11 06:23:27.329441,2019-12-11 06:38:23.961628,23,1
2019-12-11 06:40:53.271377,2019-12-11 06:54:42.168711,23,1
2019-12-11 20:55:10.737449,2019-12-11 21:17:29.992955,23,1
2019-12-11 21:17:55.709477,2019-12-11 21:19:07.833791,23,1
2019-12-12 06:12:01.400132,2019-12-12 06:20:00.463308,23,1
2019-12-12 08:18:03.729165,2019-12-12 08:53:56.367304,23,1
2019-12-12 20:17:15.784300,2019-12-12 20:19:03.992302,23,1
2019-12-12 20:23:05.985351,2019-12-12 20:24:33.449837,23,1
2019-12-12 23:41:44.325286,2019-12-12 23:48:05.245094,23,1
2019-12-13 07:54:31.696486,2019-12-13 08:00:47.720491,23,1
2019-12-13 08:52:08.153368,2019-12-13 09:21:45.356442,23,1
2019-12-13 09:21:50.499618,2019-12-13 09:46:44.521595,23,1
2019-12-13 16:08:15.587505,2019-12-13 16:08:41.364626,23,1
2019-12-13 16:19:04.556629,2019-12-13 16:25:30.710420,23,1
2019-12-13 16:55:07.747022,2019-12-13 17:05:52.343093,23,1
2019-12-13 17:05:57.498494,2019-12-13 17:14:07.006848,23,1
2019-12-13 17:20:17.623920,2019-12-13 17:20:38.341452,23,1
2019-12-13 17:20:48.622637,2019-12-13 17:20:53.771921,23,1
2019-12-14 04:22:02.076005,2019-12-14 10:41:59.909156,23,1
2019-12-14 13:13:28.239124,2019-12-14 13:13:33.386494,23,1
2019-12-14 18:11:15.921189,2019-12-14 18:16:50.678700,23,1
2019-12-14 18:16:55.831753,2019-12-14 18:19:45.737316,23,1
2019-12-14 22:20:58.903947,2019-12-14 22:31:32.403897,23,1
2019-12-15 07:43:49.936057,2019-12-15 07:50:00.626694,23,1
2019-12-15 20:00:42.447448,2019-12-15 20:08:41.506187,23,1
2019-12-15 20:28:22.435249,2019-12-15 20:28:37.880245,23,1
2019-12-15 22:20:34.676019,2019-12-15 22:31:33.591318,23,1
2019-12-16 06:26:18.475235,2019-12-16 06:35:14.074189,23,1
2019-12-16 22:24:53.054009,2019-12-16 22:33:33.018970,23,1
2019-12-17 06:36:36.439743,2019-12-17 06:48:22.254188,23,1
2019-12-17 08:52:50.135128,2019-12-17 09:18:19.371161,23,1
2019-12-17 17:56:32.273440,2019-12-17 18:05:32.842916,23,1
2019-12-17 23:12:44.542990,2019-12-17 23:18:44.919773,23,1
2019-12-18 06:45:59.265810,2019-12-18 06:54:49.482618,23,1
2019-12-18 18:45:31.799693,2019-12-18 18:55:24.399872,23,1
2019-12-18 22:37:31.746519,2019-12-18 22:43:47.701424,23,1
2019-12-19 06:36:23.123449,2019-12-19 06:46:10.207669,23,1
2019-12-19 21:34:26.808347,2019-12-19 21:38:18.480672,23,1
2019-12-19 21:39:20.376964,2019-12-19 21:39:25.521535,23,1
2019-12-19 21:43:43.023267,2019-12-19 21:43:53.308315,23,1
2019-12-19 22:27:24.883869,2019-12-19 22:33:25.341441,23,1
2019-12-20 06:37:14.373600,2019-12-20 06:47:53.869185,23,1
2019-12-20 06:48:24.755945,2019-12-20 06:49:05.900537,23,1
2019-12-20 21:18:47.008213,2019-12-20 21:32:40.985666,23,1
2019-12-21 07:35:27.874702,2019-12-21 07:39:30.006127,23,1
2019-12-21 22:50:12.751988,2019-12-21 22:56:28.758469,23,1
2019-12-22 07:15:25.104042,2019-12-22 07:15:45.600569,23,1
2019-12-22 07:16:52.481960,2019-12-22 07:17:18.220708,23,1
2019-12-22 22:15:13.636833,2019-12-22 22:22:16.000062,23,1
2019-12-23 06:47:57.789732,2019-12-23 06:52:35.887257,23,1
2019-12-23 22:01:55.898072,2019-12-23 22:09:54.892837,23,1
2019-12-24 06:49:19.938126,2019-12-24 06:53:06.772901,23,1
2019-12-24 08:02:38.914291,2019-12-24 08:10:12.955434,23,1
2019-12-24 08:11:04.541938,2019-12-24 08:15:58.245445,23,1
2019-12-24 15:52:23.201882,2019-12-24 15:52:45.998755,23,1
2019-12-24 23:20:08.830927,2019-12-24 23:24:52.398789,23,1
2019-12-25 08:03:56.154512,2019-12-25 08:04:52.744390,23,1
2019-12-25 22:18:08.776693,2019-12-25 22:24:45.256943,23,1
2019-12-26 07:45:56.008494,2019-12-26 07:49:32.278187,23,1
2019-12-26 10:04:18.387270,2019-12-26 10:04:23.548675,23,1
2019-12-26 23:44:06.809351,2019-12-26 23:49:00.361389,23,1
2019-12-27 08:38:40.921569,2019-12-27 08:42:17.325459,23,1
2019-12-27 22:57:04.652556,2019-12-27 23:02:44.586506,23,1
2019-12-28 08:25:59.792719,2019-12-28 08:27:06.738649,23,1
2019-12-28 22:45:39.661045,2019-12-28 22:50:28.002331,23,1
2019-12-29 07:46:56.402961,2019-12-29 07:50:53.438874,23,1
2019-12-29 15:21:07.247030,2019-12-29 15:22:19.342743,23,1
2019-12-29 15:29:00.954974,2019-12-29 15:30:28.610946,23,1
2019-12-30 00:08:34.197776,2019-12-30 00:11:44.701091,23,1
2019-12-30 00:14:08.874015,2019-12-30 00:39:02.179720,23,1
2019-12-30 16:17:13.604403,2019-12-30 16:26:34.959630,23,1
2019-12-30 22:58:18.152494,2019-12-30 23:04:49.648456,23,1
2019-12-31 06:52:09.553777,2019-12-31 06:55:51.081166,23,1
2019-12-31 06:56:11.593460,2019-12-31 06:56:21.890747,23,1
2019-12-31 06:56:32.219351,2019-12-31 06:56:52.841936,23,1
2019-12-31 19:23:17.504060,2019-12-31 19:43:17.711357,23,1
2020-01-01 02:39:37.432702,2020-01-01 02:44:46.544221,23,1
2020-01-01 10:47:28.812430,2020-01-01 10:47:33.984455,23,1
2020-01-01 19:25:31.855356,2020-01-01 19:31:58.054442,23,1
2020-01-01 23:14:38.434822,2020-01-01 23:22:01.789084,23,1
2020-01-02 08:00:14.486039,2020-01-02 08:01:57.513605,23,1
2020-01-02 21:02:20.052516,2020-01-02 21:04:44.107819,23,1
2020-01-02 21:57:51.124534,2020-01-02 22:57:25.444194,23,1
2020-01-03 08:16:05.953815,2020-01-03 08:20:28.801070,23,1
2020-01-03 11:03:24.576202,2020-01-03 11:03:29.709472,23,1
2020-01-03 18:15:38.265305,2020-01-03 18:21:33.611553,23,1
2020-01-03 18:53:50.174544,2020-01-03 18:53:55.340282,23,1
2020-01-03 23:13:14.685924,2020-01-03 23:19:46.255327,23,1
2020-01-04 07:51:30.334566,2020-01-04 07:53:39.038844,23,1
2020-01-04 10:23:53.691513,2020-01-04 10:23:58.835268,23,1
2020-01-04 16:54:33.046736,2020-01-04 17:09:39.690709,23,1
2020-01-04 17:19:52.357623,2020-01-04 17:21:35.433288,23,1
2020-01-04 23:48:29.748446,2020-01-04 23:49:21.246998,23,1
2020-01-05 00:30:08.492560,2020-01-05 00:37:31.522193,23,1
2020-01-05 08:14:38.145477,2020-01-05 08:22:26.576631,23,1
2020-01-05 22:06:23.812664,2020-01-05 22:15:04.108058,23,1
2020-01-06 06:19:06.051171,2020-01-06 06:31:11.721221,23,1
2020-01-06 08:03:47.777343,2020-01-06 08:03:58.070239,23,1
2020-01-06 08:40:01.232782,2020-01-06 09:01:29.316678,23,1
2020-01-06 22:37:59.443785,2020-01-06 22:45:11.904426,23,1
2020-01-07 06:26:13.390003,2020-01-07 06:34:22.834020,23,1
2020-01-07 06:35:09.180000,2020-01-07 06:35:24.618343,23,1
2020-01-07 08:08:06.415242,2020-01-07 08:08:52.797738,23,1
2020-01-07 08:33:36.046446,2020-01-07 08:48:37.532403,23,1
2020-01-07 22:27:52.348453,2020-01-07 22:39:53.627265,23,1
2020-01-08 06:33:53.002162,2020-01-08 06:44:16.397050,23,1
2020-01-08 08:55:36.554796,2020-01-08 09:10:01.677096,23,1
2020-01-08 22:08:22.620376,2020-01-08 22:16:42.030930,23,1
2020-01-09 06:42:13.822871,2020-01-09 06:51:09.242375,23,1
2020-01-09 08:28:14.585193,2020-01-09 08:52:53.269606,23,1
2020-01-09 20:15:53.849945,2020-01-09 20:19:45.528462,23,1
2020-01-09 22:49:21.780679,2020-01-09 23:00:52.018764,23,1
2020-01-10 05:53:47.951259,2020-01-10 06:03:34.987811,23,1
2020-01-10 06:55:46.265603,2020-01-10 06:57:44.727626,23,1
2020-01-10 08:53:17.075874,2020-01-10 09:14:29.382708,23,1
2020-01-10 17:34:18.958562,2020-01-10 17:34:24.118947,23,1
2020-01-10 19:23:30.121461,2020-01-10 19:25:18.386036,23,1
2020-01-10 22:27:40.719653,2020-01-10 22:27:45.885232,23,1
2020-01-10 22:27:51.036836,2020-01-10 22:35:34.556249,23,1
2020-01-10 22:35:44.860298,2020-01-10 22:35:50.003967,23,1
2020-01-11 07:53:25.537533,2020-01-11 07:55:23.855721,23,1
2020-01-11 16:27:48.410651,2020-01-11 16:36:23.381947,23,1
2020-01-12 00:36:54.359828,2020-01-12 00:42:08.481123,23,1
2020-01-12 18:46:06.604344,2020-01-12 18:57:05.942805,23,1
2020-01-12 22:13:15.635089,2020-01-12 22:30:41.742285,23,1
2020-01-13 06:43:21.821473,2020-01-13 06:49:53.301744,23,1
2020-01-13 08:53:35.238279,2020-01-13 09:03:16.968019,23,1
2020-01-13 22:13:19.711783,2020-01-13 22:20:21.747385,23,1
2020-01-14 06:41:46.192360,2020-01-14 06:52:04.072602,23,1
2020-01-14 09:00:24.353427,2020-01-14 09:18:56.958745,23,1
2020-01-14 22:06:27.905280,2020-01-14 22:13:04.494776,23,1
2020-01-15 07:17:22.581303,2020-01-15 07:27:40.626490,23,1
2020-01-15 22:15:33.353242,2020-01-15 22:24:59.671768,23,1
2020-01-16 06:18:13.684984,2020-01-16 06:29:13.090906,23,1
2020-01-16 17:49:10.579082,2020-01-16 17:51:39.907596,23,1
2020-01-16 21:55:06.164199,2020-01-16 22:09:31.117544,23,1
2020-01-17 07:02:59.341151,2020-01-17 07:08:49.336376,23,1
2020-01-17 08:04:16.375688,2020-01-17 08:59:43.602956,23,1
2020-01-17 18:40:21.250331,2020-01-17 18:40:47.024198,23,1
2020-01-17 18:41:07.657234,2020-01-17 18:43:26.506241,23,1
2020-01-17 18:43:31.654919,2020-01-17 18:56:35.107264,23,1
2020-01-18 00:32:17.285343,2020-01-18 00:39:45.229525,23,1
2020-01-18 22:33:35.260029,2020-01-18 22:39:40.755431,23,1
2020-01-19 17:01:11.411306,2020-01-19 17:09:26.611126,23,1
2020-01-19 22:19:30.453868,2020-01-19 22:24:34.289595,23,1
2020-01-20 06:20:28.522119,2020-01-20 06:27:36.069709,23,1
2020-01-20 20:21:13.880739,2020-01-20 20:21:44.844353,23,1
2020-01-20 21:23:17.560983,2020-01-20 22:24:54.814662,23,1
2020-01-21 06:28:26.063750,2020-01-21 06:39:25.425411,23,1
2020-01-21 20:42:19.281378,2020-01-21 20:42:24.457411,23,1
2020-01-21 22:26:21.454441,2020-01-21 22:38:27.404853,23,1
2020-01-22 06:37:24.627497,2020-01-22 06:46:30.603763,23,1
2020-01-22 17:28:18.893362,2020-01-22 17:28:24.044864,23,1
2020-01-22 22:17:35.796311,2020-01-22 22:25:55.490459,23,1
2020-01-23 06:27:07.861942,2020-01-23 06:36:23.811269,23,1
2020-01-23 22:43:21.713913,2020-01-23 22:52:58.319100,23,1
2020-01-24 06:41:57.400404,2020-01-24 06:43:40.279938,23,1
2020-01-24 09:23:10.361364,2020-01-24 09:37:25.261371,23,1
2020-01-24 10:53:33.997062,2020-01-24 11:40:15.479037,23,1
2020-01-24 23:00:38.468574,2020-01-24 23:12:18.839531,23,1
2020-01-24 23:16:36.547804,2020-01-24 23:17:02.291588,23,1
2020-01-25 08:10:09.945866,2020-01-25 08:14:01.587341,23,1
2020-01-25 09:44:09.768419,2020-01-25 09:50:46.287507,23,1
2020-01-25 18:55:19.381513,2020-01-25 18:56:10.840555,23,1
2020-01-25 18:57:07.481645,2020-01-25 18:57:12.624121,23,1
2020-01-25 21:56:06.840642,2020-01-25 22:03:09.387811,23,1
2020-01-25 23:04:15.664188,2020-01-25 23:04:51.755496,23,1
2020-01-26 22:50:42.216171,2020-01-26 22:58:51.524906,23,1
2020-01-27 06:21:13.295442,2020-01-27 06:31:56.936822,23,1
2020-01-27 08:30:30.389930,2020-01-27 08:54:01.281164,23,1
2020-01-27 22:28:29.111004,2020-01-27 22:36:59.042925,23,1
2020-01-28 06:42:39.354479,2020-01-28 06:51:09.221173,23,1
2020-01-28 20:49:49.718725,2020-01-28 21:03:54.244975,23,1
2020-01-28 21:31:32.646386,2020-01-28 21:31:37.801430,23,1
2020-01-28 21:33:15.614998,2020-01-28 21:36:21.142676,23,1
2020-01-29 06:22:13.539794,2020-01-29 06:34:04.257128,23,1
2020-01-29 22:12:25.481747,2020-01-29 22:19:48.318086,23,1
2020-01-30 06:32:35.015988,2020-01-30 06:42:11.749526,23,1
2020-01-30 07:57:13.167505,2020-01-30 07:58:30.493438,23,1
2020-01-30 17:51:13.357819,2020-01-30 17:54:38.965694,23,1
2020-01-30 18:57:13.878182,2020-01-30 18:58:41.477335,23,1
2020-01-30 22:57:47.037875,2020-01-30 23:06:42.348209,23,1
2020-01-31 06:17:29.577618,2020-01-31 06:27:52.585805,23,1
2020-01-31 07:49:05.355581,2020-01-31 07:51:50.103909,23,1
2020-01-31 08:55:22.950959,2020-01-31 08:55:33.322091,23,1
2020-01-31 22:38:38.998676,2020-01-31 22:44:40.002741,23,1
2020-01-31 23:16:55.949695,2020-01-31 23:19:51.111593,23,1
2020-02-01 23:44:26.468077,2020-02-01 23:50:21.780623,23,1
2020-02-02 10:58:26.570665,2020-02-02 11:06:51.389211,23,1
2020-02-02 18:53:32.765191,2020-02-02 18:53:37.902663,23,1
2020-02-02 18:53:53.336608,2020-02-02 18:55:56.895725,23,1
2020-02-02 22:47:48.213341,2020-02-02 22:54:14.405438,23,1
2020-02-03 06:36:36.029757,2020-02-03 06:46:07.528994,23,1
2020-02-03 21:02:19.513050,2020-02-03 21:03:16.167340,23,1
2020-02-03 21:25:56.081075,2020-02-03 21:27:28.788612,23,1
2020-02-03 23:01:27.329795,2020-02-03 23:05:50.250237,23,1
2020-02-04 06:36:50.527119,2020-02-04 06:44:49.564710,23,1
2020-02-04 19:56:35.632507,2020-02-04 19:57:27.084778,23,1
2020-02-04 20:51:37.352672,2020-02-04 21:55:49.960020,23,1
2020-02-05 06:40:02.297344,2020-02-05 06:49:49.466395,23,1
2020-02-05 22:03:47.222084,2020-02-05 22:10:14.794739,23,1
2020-02-06 06:38:29.029132,2020-02-06 06:46:17.751191,23,1
2020-02-06 22:03:40.549191,2020-02-06 22:08:59.649767,23,1
2020-02-07 06:08:24.959482,2020-02-07 06:18:43.515938,23,1
2020-02-07 07:31:30.379848,2020-02-07 07:34:30.706046,23,1
2020-02-07 08:24:07.975654,2020-02-07 08:47:23.808668,23,1
2020-02-07 08:57:15.871336,2020-02-07 09:28:25.844174,23,1
2020-02-07 22:18:34.171582,2020-02-07 22:28:41.803500,23,1
2020-02-08 23:13:50.580855,2020-02-08 23:20:11.519538,23,1
2020-02-09 16:46:21.402348,2020-02-09 16:58:02.181535,23,1
2020-02-09 21:37:13.197353,2020-02-09 21:42:27.268243,23,1
2020-02-10 06:22:05.376631,2020-02-10 06:29:59.318293,23,1
2020-02-10 21:41:55.663370,2020-02-10 21:43:33.498103,23,1
2020-02-10 22:20:49.510498,2020-02-10 22:25:58.709253,23,1
2020-02-11 06:41:58.961445,2020-02-11 06:47:43.701575,23,1
2020-02-11 21:03:43.709538,2020-02-11 22:07:00.073850,23,1
2020-02-12 06:37:10.489549,2020-02-12 06:46:06.438821,23,1
2020-02-12 22:27:24.086072,2020-02-12 22:36:14.557292,23,1
2020-02-13 06:39:08.173566,2020-02-13 06:46:00.268820,23,1
2020-02-13 20:15:33.191522,2020-02-13 20:18:59.128480,23,1
2020-02-13 20:19:24.940629,2020-02-13 20:28:30.982016,23,1
2020-02-13 22:48:30.855703,2020-02-13 22:51:15.681509,23,1
2020-02-14 00:06:17.280295,2020-02-14 00:09:27.921122,23,1
2020-02-14 06:31:45.290457,2020-02-14 06:40:46.105375,23,1
2020-02-14 23:45:57.616603,2020-02-14 23:54:32.442490,23,1
2020-02-15 22:01:44.156082,2020-02-15 22:02:15.008590,23,1
2020-02-15 22:47:23.863277,2020-02-15 22:54:15.635958,23,1
2020-02-16 22:39:51.666461,2020-02-16 22:46:28.191205,23,1
2020-02-16 22:46:33.337189,2020-02-16 22:46:38.509757,23,1
2020-02-17 06:38:16.536747,2020-02-17 06:44:17.081691,23,1
2020-02-17 06:45:49.761808,2020-02-17 06:45:54.923749,23,1
2020-02-17 22:17:38.557710,2020-02-17 22:29:59.955173,23,1
2020-02-18 06:40:24.663306,2020-02-18 06:51:18.530907,23,1
2020-02-18 22:11:57.672574,2020-02-18 22:20:06.960897,23,1
2020-02-19 06:23:21.321457,2020-02-19 06:30:59.906667,23,1
